route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
302,2,23127484,"Luxembourg, Gare Centrale",2806.0,0,,104,0,0
302,3,23127478,"Luxembourg, Gare Centrale",2814.0,0,,104,0,0
302,3,23127477,"Luxembourg, Gare Centrale",2816.0,0,,104,0,0
302,3,23127483,"Luxembourg, Gare Centrale",2832.0,0,,104,0,0
302,3,23127482,"Luxembourg, Gare Centrale",2838.0,0,,104,0,0
302,6,23127470,"Metz-Ville, Gare",2855.0,0,,103,0,0
302,3,23127467,"Metz-Ville, Gare",2865.0,0,,103,0,0
302,3,23127466,"Metz-Ville, Gare",2871.0,0,,103,0,0
302,2,23127464,"Metz-Ville, Gare",2873.0,0,,103,0,0
302,3,23127460,"Metz-Ville, Gare",2887.0,0,,103,0,0
302,3,23127490,"Metz-Ville, Gare",9877.0,0,,103,0,0
302,3,23127489,"Metz-Ville, Gare",9879.0,0,,103,0,0
302,9,23127485,"Luxembourg, Gare Centrale",9896.0,0,,104,0,0
302,3,23127474,"Luxembourg, Gare Centrale",9898.0,0,,104,0,0
301,6,23127459,"Luxembourg, Gare Centrale",88500.0,0,,91,0,0
301,10,23127458,"Luxembourg, Gare Centrale",88502.0,0,,91,0,0
301,6,23127442,"Luxembourg, Gare Centrale",88504.0,0,,91,0,0
301,3,23127457,"Luxembourg, Gare Centrale",88508.0,0,,91,0,0
301,3,23127440,"Luxembourg, Gare Centrale",88510.0,0,,91,0,0
301,3,23127456,"Luxembourg, Gare Centrale",88512.0,0,,91,0,0
301,6,23127439,"Luxembourg, Gare Centrale",88514.0,0,,91,0,0
301,3,23127455,"Luxembourg, Gare Centrale",88516.0,0,,91,0,0
301,3,23127373,"Metz-Ville, Gare",88521.0,0,,92,0,0
301,3,23127350,"Metz-Ville, Gare",88525.0,0,,92,0,0
301,3,23127372,"Metz-Ville, Gare",88527.0,0,,92,0,0
301,3,23127370,"Metz-Ville, Gare",88531.0,0,,92,0,0
301,6,23127348,"Metz-Ville, Gare",88533.0,0,,93,0,0
301,14,23127369,"Metz-Ville, Gare",88535.0,0,,92,0,0
301,6,23127438,"Luxembourg, Gare Centrale",88536.0,0,,91,0,0
301,6,23127337,"Luxembourg, Gare Centrale",88538.0,0,,94,0,0
301,3,23127437,"Luxembourg, Gare Centrale",88570.0,0,,91,0,0
301,3,23127434,"Luxembourg, Gare Centrale",88576.0,0,,91,0,0
301,6,23127328,"Metz-Ville, Gare",88621.0,0,,95,0,0
301,6,23127325,"Metz-Ville, Gare",88623.0,0,,92,0,0
301,6,23127321,"Luxembourg, Gare Centrale",88700.0,0,,94,0,0
301,6,23127320,"Metz-Ville, Gare",88701.0,0,,95,0,0
301,6,23127428,"Luxembourg, Gare Centrale",88702.0,0,,91,0,0
301,6,23127294,"Metz-Ville, Gare",88703.0,0,,95,0,0
301,6,23127293,"Luxembourg, Gare Centrale",88704.0,0,,94,0,0
301,6,23127274,"Metz-Ville, Gare",88705.0,0,,95,0,0
301,6,23127427,"Luxembourg, Gare Centrale",88706.0,0,,91,0,0
301,6,23127273,"Luxembourg, Gare Centrale",88708.0,0,,94,0,0
301,6,23127263,"Metz-Ville, Gare",88709.0,0,,95,0,0
301,10,23127454,"Luxembourg, Gare Centrale",88710.0,0,,91,0,0
301,6,23127292,"Luxembourg, Gare Centrale",88712.0,0,,94,0,0
301,6,23127262,"Luxembourg, Gare Centrale",88714.0,0,,94,0,0
301,6,23127251,"Metz-Ville, Gare",88715.0,0,,95,0,0
301,10,23127250,"Luxembourg, Gare Centrale",88716.0,0,,94,0,0
301,6,23127241,"Metz-Ville, Gare",88717.0,0,,92,0,0
301,6,23127261,"Luxembourg, Gare Centrale",88718.0,0,,94,0,0
301,3,23127240,"Metz-Ville, Gare",88719.0,0,,95,0,0
301,6,23127238,"Metz-Ville, Gare",88721.0,0,,92,0,0
301,6,23127453,"Luxembourg, Gare Centrale",88726.0,0,,91,0,0
301,21,23127228,"Luxembourg, Gare Centrale",88734.0,0,,94,0,0
301,21,23127225,"Metz-Ville, Gare",88737.0,0,,95,0,0
301,22,23127291,"Luxembourg, Gare Centrale",88742.0,0,,94,0,0
301,6,23127271,"Luxembourg, Gare Centrale",88744.0,0,,94,0,0
301,6,23127220,"Metz-Ville, Gare",88745.0,0,,95,0,0
301,6,23127219,"Metz-Ville, Gare",88747.0,0,,95,0,0
301,6,23127290,"Luxembourg, Gare Centrale",88748.0,0,,94,0,0
301,6,23127217,"Metz-Ville, Gare",88749.0,0,,95,0,0
301,6,23127216,"Metz-Ville, Gare",88751.0,0,,95,0,0
301,3,23127215,"Metz-Ville, Gare",88753.0,0,,95,0,0
301,6,23127214,"Metz-Ville, Gare",88755.0,0,,95,0,0
301,6,23127257,"Luxembourg, Gare Centrale",88756.0,0,,94,0,0
301,6,23127324,"Metz-Ville, Gare",88759.0,0,,92,0,0
301,6,23127230,"Metz-Ville, Gare",88761.0,0,,95,0,0
301,6,23127211,"Metz-Ville, Gare",88763.0,0,,95,0,0
301,6,23127255,"Luxembourg, Gare Centrale",88764.0,0,,94,0,0
301,10,23127229,"Metz-Ville, Gare",88767.0,0,,95,0,0
301,14,23127249,"Luxembourg, Gare Centrale",88768.0,0,,94,0,0
301,6,23127218,"Metz-Ville, Gare",88773.0,0,,95,0,0
301,10,23127254,"Luxembourg, Gare Centrale",88774.0,0,,94,0,0
301,6,23127203,"Metz-Ville, Gare",88777.0,0,,95,0,0
301,6,23127253,"Luxembourg, Gare Centrale",88778.0,0,,94,0,0
301,6,23127201,"Metz-Ville, Gare",88781.0,0,,95,0,0
301,6,23127194,"Thionville, Gare",88801.0,0,,97,0,0
301,6,23127269,"Luxembourg, Gare Centrale",88802.0,0,,94,0,0
301,6,23127190,"Luxembourg, Gare Centrale",88804.0,0,,94,0,0
301,6,23127268,"Luxembourg, Gare Centrale",88806.0,0,,94,0,0
301,6,23127191,"Thionville, Gare",88815.0,0,,97,0,0
300,6,23127179,"Troisvierges, Gare",405.0,0,,58,0,0
300,6,23127178,"Troisvierges, Gare",406.0,0,,58,0,0
300,6,23127177,"Troisvierges, Gare",407.0,0,,58,0,0
300,6,23127176,"Troisvierges, Gare",408.0,0,,58,0,0
300,6,23127175,"Troisvierges, Gare",409.0,0,,58,0,0
300,6,23127174,"Troisvierges, Gare",410.0,0,,58,0,0
300,6,23127173,"Troisvierges, Gare",411.0,0,,58,0,0
300,6,23127172,"Troisvierges, Gare",412.0,0,,58,0,0
300,6,23127171,"Troisvierges, Gare",413.0,0,,58,0,0
300,6,23127170,"Troisvierges, Gare",414.0,0,,58,0,0
300,6,23127169,"Troisvierges, Gare",415.0,0,,58,0,0
300,6,23127168,"Troisvierges, Gare",416.0,0,,58,0,0
300,6,23127018,"Troisvierges, Gare",417.0,0,,58,0,0
300,6,23127167,"Troisvierges, Gare",418.0,0,,58,0,0
300,6,23126964,"Rodange, Gare",455.0,0,,62,0,0
300,6,23126963,"Rodange, Gare",456.0,0,,62,0,0
300,6,23126962,"Rodange, Gare",457.0,0,,62,0,0
300,6,23126961,"Rodange, Gare",458.0,0,,62,0,0
300,6,23126960,"Rodange, Gare",459.0,0,,62,0,0
300,6,23126959,"Rodange, Gare",460.0,0,,62,0,0
300,6,23126958,"Rodange, Gare",461.0,0,,62,0,0
300,6,23126957,"Rodange, Gare",462.0,0,,62,0,0
300,6,23126956,"Rodange, Gare",463.0,0,,62,0,0
300,6,23126955,"Rodange, Gare",464.0,0,,62,0,0
300,6,23126954,"Rodange, Gare",465.0,0,,62,0,0
300,6,23126953,"Rodange, Gare",466.0,0,,62,0,0
300,6,23126952,"Rodange, Gare",467.0,0,,62,0,0
300,6,23126951,"Rodange, Gare",468.0,0,,62,0,0
300,27,23126728,"Wiltz, Gare",1700.0,0,,66,0,0
300,28,23126727,"Wiltz, Gare",1706.0,0,,66,0,0
300,28,23126726,"Wiltz, Gare",1707.0,0,,66,0,0
300,6,23126725,"Wiltz, Gare",1708.0,0,,66,0,0
300,6,23126724,"Wiltz, Gare",1709.0,0,,66,0,0
300,6,23126723,"Wiltz, Gare",1710.0,0,,66,0,0
300,6,23126722,"Wiltz, Gare",1711.0,0,,66,0,0
300,6,23126721,"Wiltz, Gare",1712.0,0,,66,0,0
300,6,23126720,"Wiltz, Gare",1713.0,0,,66,0,0
300,6,23126719,"Wiltz, Gare",1714.0,0,,66,0,0
300,6,23126718,"Wiltz, Gare",1715.0,0,,66,0,0
300,6,23126717,"Wiltz, Gare",1716.0,0,,66,0,0
300,6,23126716,"Wiltz, Gare",1717.0,0,,66,0,0
300,6,23126715,"Wiltz, Gare",1718.0,0,,66,0,0
300,6,23126714,"Wiltz, Gare",1719.0,0,,66,0,0
300,6,23126713,"Wiltz, Gare",1720.0,0,,66,0,0
300,6,23126712,"Wiltz, Gare",1721.0,0,,66,0,0
300,6,23126711,"Wiltz, Gare",1722.0,0,,66,0,0
300,6,23126710,"Wiltz, Gare",1723.0,0,,66,0,0
300,6,23126705,"Kautenbach, Gare",1729.0,0,,67,0,0
300,6,23126704,"Kautenbach, Gare",1730.0,0,,67,0,0
300,6,23126703,"Kautenbach, Gare",1731.0,0,,67,0,0
300,6,23126702,"Kautenbach, Gare",1732.0,0,,67,0,0
300,6,23126701,"Kautenbach, Gare",1733.0,0,,67,0,0
300,6,23126700,"Kautenbach, Gare",1734.0,0,,67,0,0
300,6,23126699,"Kautenbach, Gare",1735.0,0,,67,0,0
300,6,23126698,"Kautenbach, Gare",1736.0,0,,67,0,0
300,6,23126697,"Kautenbach, Gare",1737.0,0,,67,0,0
300,6,23126696,"Kautenbach, Gare",1738.0,0,,67,0,0
300,6,23126695,"Kautenbach, Gare",1739.0,0,,67,0,0
300,6,23126694,"Kautenbach, Gare",1740.0,0,,67,0,0
300,6,23126693,"Kautenbach, Gare",1741.0,0,,67,0,0
300,6,23126692,"Kautenbach, Gare",1742.0,0,,67,0,0
300,6,23126691,"Kautenbach, Gare",1743.0,0,,67,0,0
300,6,23126690,"Kautenbach, Gare",1744.0,0,,67,0,0
300,6,23126689,"Kautenbach, Gare",1745.0,0,,67,0,0
300,6,23126688,"Kautenbach, Gare",1746.0,0,,67,0,0
300,6,23126687,"Kautenbach, Gare",1747.0,0,,67,0,0
300,6,23126636,"Wiltz, Gare",1805.0,0,,68,0,0
300,6,23126635,"Wiltz, Gare",1806.0,0,,68,0,0
300,6,23126634,"Wiltz, Gare",1807.0,0,,68,0,0
300,6,23126633,"Wiltz, Gare",1808.0,0,,68,0,0
300,6,23126632,"Wiltz, Gare",1809.0,0,,68,0,0
300,6,23126631,"Wiltz, Gare",1810.0,0,,68,0,0
300,6,23126630,"Wiltz, Gare",1811.0,0,,68,0,0
300,6,23126629,"Wiltz, Gare",1812.0,0,,68,0,0
300,6,23126628,"Wiltz, Gare",1813.0,0,,68,0,0
300,6,23126627,"Wiltz, Gare",1814.0,0,,68,0,0
300,6,23126626,"Wiltz, Gare",1815.0,0,,68,0,0
300,6,23126625,"Wiltz, Gare",1816.0,0,,68,0,0
300,6,23126624,"Wiltz, Gare",1817.0,0,,68,0,0
300,6,23126623,"Wiltz, Gare",1818.0,0,,68,0,0
300,6,23126622,"Wiltz, Gare",1819.0,0,,68,0,0
300,6,23126621,"Wiltz, Gare",1820.0,0,,68,0,0
300,6,23126620,"Wiltz, Gare",1821.0,0,,68,0,0
300,6,23126619,"Wiltz, Gare",1822.0,0,,68,0,0
300,6,23126585,"Kautenbach, Gare",1829.0,0,,69,0,0
300,28,23126584,"Kautenbach, Gare",1830.0,0,,69,0,0
300,28,23126583,"Kautenbach, Gare",1831.0,0,,69,0,0
300,28,23126582,"Kautenbach, Gare",1832.0,0,,69,0,0
300,6,23126581,"Kautenbach, Gare",1833.0,0,,69,0,0
300,6,23126580,"Kautenbach, Gare",1834.0,0,,69,0,0
300,6,23126579,"Kautenbach, Gare",1835.0,0,,69,0,0
300,6,23126578,"Kautenbach, Gare",1836.0,0,,69,0,0
300,6,23126577,"Kautenbach, Gare",1837.0,0,,69,0,0
300,6,23126576,"Kautenbach, Gare",1838.0,0,,69,0,0
300,6,23126575,"Kautenbach, Gare",1839.0,0,,69,0,0
300,6,23126574,"Kautenbach, Gare",1840.0,0,,69,0,0
300,6,23126573,"Kautenbach, Gare",1841.0,0,,69,0,0
300,6,23126572,"Kautenbach, Gare",1842.0,0,,69,0,0
300,6,23126571,"Kautenbach, Gare",1843.0,0,,69,0,0
300,6,23126570,"Kautenbach, Gare",1844.0,0,,69,0,0
300,6,23126569,"Kautenbach, Gare",1845.0,0,,69,0,0
300,6,23126568,"Kautenbach, Gare",1846.0,0,,69,0,0
300,6,23126567,"Kautenbach, Gare",1847.0,0,,69,0,0
300,6,23126566,"Kautenbach, Gare",1848.0,0,,69,0,0
300,6,23126488,"Troisvierges, Gare",3103.0,0,,87,0,0
300,6,23126463,"Troisvierges, Gare",3722.0,0,,70,0,0
300,6,23126462,"Troisvierges, Gare",3723.0,0,,70,0,0
300,6,23126436,"Luxembourg, Gare Centrale",3729.0,0,,71,0,0
300,6,23126323,"Troisvierges, Gare",3805.0,0,,82,0,0
300,6,23126312,"Troisvierges, Gare",3820.0,0,,82,0,0
300,6,23126311,"Troisvierges, Gare",3821.0,0,,82,0,0
300,6,23126310,"Troisvierges, Gare",3822.0,0,,82,0,0
300,6,23126289,"Luxembourg, Gare Centrale",3829.0,0,,86,0,0
300,6,23126278,"Luxembourg, Gare Centrale",3844.0,0,,86,0,0
300,6,23126277,"Luxembourg, Gare Centrale",3845.0,0,,86,0,0
300,6,23126276,"Luxembourg, Gare Centrale",3846.0,0,,86,0,0
300,6,23126275,"Luxembourg, Gare Centrale",3847.0,0,,86,0,0
300,3,23126806,"Luxembourg, Gare Centrale",5100.0,0,,73,0,0
300,3,23126805,"Luxembourg, Gare Centrale",5102.0,0,,73,0,0
300,3,23126804,"Luxembourg, Gare Centrale",5104.0,0,,73,0,0
300,6,23126776,"Trier, Hauptbahnhof",5105.0,0,,75,0,0
300,3,23126775,"Trier, Hauptbahnhof",5107.0,0,,75,0,0
300,3,23126803,"Luxembourg, Gare Centrale",5108.0,0,,73,0,0
300,3,23126770,"Trier, Hauptbahnhof",5109.0,0,,75,0,0
300,3,23126802,"Luxembourg, Gare Centrale",5110.0,0,,73,0,0
300,3,23126769,"Trier, Hauptbahnhof",5111.0,0,,75,0,0
300,3,23126801,"Luxembourg, Gare Centrale",5112.0,0,,73,0,0
300,3,23126768,"Trier, Hauptbahnhof",5113.0,0,,75,0,0
300,3,23126800,"Luxembourg, Gare Centrale",5114.0,0,,73,0,0
300,3,23126767,"Trier, Hauptbahnhof",5115.0,0,,75,0,0
300,3,23126799,"Luxembourg, Gare Centrale",5116.0,0,,73,0,0
300,3,23126766,"Trier, Hauptbahnhof",5117.0,0,,75,0,0
300,3,23126798,"Luxembourg, Gare Centrale",5118.0,0,,73,0,0
300,3,23126765,"Trier, Hauptbahnhof",5119.0,0,,75,0,0
300,3,23126797,"Luxembourg, Gare Centrale",5120.0,0,,73,0,0
300,3,23126764,"Trier, Hauptbahnhof",5121.0,0,,75,0,0
300,3,23126796,"Luxembourg, Gare Centrale",5122.0,0,,73,0,0
300,3,23126763,"Trier, Hauptbahnhof",5123.0,0,,75,0,0
300,3,23126795,"Luxembourg, Gare Centrale",5124.0,0,,73,0,0
300,3,23126762,"Trier, Hauptbahnhof",5125.0,0,,75,0,0
300,3,23126736,"Luxembourg, Gare Centrale",5126.0,0,,73,0,0
300,3,23126761,"Trier, Hauptbahnhof",5127.0,0,,75,0,0
300,33,23126735,"Luxembourg, Gare Centrale",5128.0,0,,73,0,0
300,3,23126760,"Trier, Hauptbahnhof",5129.0,0,,75,0,0
300,33,23126734,"Luxembourg, Gare Centrale",5130.0,0,,73,0,0
300,3,23126759,"Trier, Hauptbahnhof",5131.0,0,,75,0,0
300,33,23126729,"Luxembourg, Gare Centrale",5132.0,0,,73,0,0
300,3,23126758,"Trier, Hauptbahnhof",5133.0,0,,75,0,0
300,3,23126757,"Trier, Hauptbahnhof",5135.0,0,,75,0,0
300,3,23126794,"Luxembourg, Gare Centrale",5136.0,0,,73,0,0
300,3,23126756,"Trier, Hauptbahnhof",5137.0,0,,75,0,0
300,6,23126793,"Luxembourg, Gare Centrale",5138.0,0,,73,0,0
300,33,23126755,"Trier, Hauptbahnhof",5139.0,0,,75,0,0
300,33,23126754,"Trier, Hauptbahnhof",5141.0,0,,75,0,0
300,3,23126792,"Luxembourg, Gare Centrale",5142.0,0,,73,0,0
300,10,23126686,"Luxembourg, Gare Centrale",6330.0,0,,77,0,0
300,10,23126685,"Luxembourg, Gare Centrale",6331.0,0,,77,0,0
300,6,23126683,"Volmerange-les-Mines, Gare",6537.0,0,,78,0,0
300,6,23126682,"Luxembourg, Gare Centrale",6576.0,0,,79,0,0
300,35,23126653,"Pétange, Gare",6807.0,0,,80,0,0
300,35,23126652,"Pétange, Gare",6808.0,0,,80,0,0
300,35,23126651,"Pétange, Gare",6809.0,0,,80,0,0
300,35,23126650,"Pétange, Gare",6810.0,0,,80,0,0
300,35,23126649,"Pétange, Gare",6811.0,0,,80,0,0
300,35,23126648,"Pétange, Gare",6812.0,0,,80,0,0
300,35,23126647,"Pétange, Gare",6813.0,0,,80,0,0
300,35,23126646,"Pétange, Gare",6814.0,0,,80,0,0
300,35,23126645,"Pétange, Gare",6815.0,0,,80,0,0
300,35,23126644,"Pétange, Gare",6816.0,0,,80,0,0
300,35,23126643,"Pétange, Gare",6817.0,0,,80,0,0
300,35,23126642,"Pétange, Gare",6818.0,0,,80,0,0
300,35,23126641,"Pétange, Gare",6819.0,0,,80,0,0
300,35,23126618,"Mersch, Gare",6831.0,0,,81,0,0
300,35,23126617,"Mersch, Gare",6832.0,0,,81,0,0
300,35,23126616,"Mersch, Gare",6833.0,0,,81,0,0
300,35,23126615,"Mersch, Gare",6834.0,0,,81,0,0
300,35,23126614,"Mersch, Gare",6835.0,0,,81,0,0
300,35,23126613,"Mersch, Gare",6836.0,0,,81,0,0
300,35,23126612,"Mersch, Gare",6837.0,0,,81,0,0
300,35,23126611,"Mersch, Gare",6838.0,0,,81,0,0
300,35,23126610,"Mersch, Gare",6839.0,0,,81,0,0
300,35,23126609,"Mersch, Gare",6840.0,0,,81,0,0
300,35,23126608,"Mersch, Gare",6841.0,0,,81,0,0
300,35,23126607,"Mersch, Gare",6842.0,0,,81,0,0
300,35,23126606,"Mersch, Gare",6843.0,0,,81,0,0
300,35,23126605,"Mersch, Gare",6844.0,0,,81,0,0
300,35,23126604,"Mersch, Gare",6845.0,0,,81,0,0
300,35,23126603,"Mersch, Gare",6846.0,0,,81,0,0
300,6,23126914,"Rodange, Gare",6905.0,0,,63,0,0
300,6,23127016,"Luxembourg, Gare Centrale",6932.0,0,,59,0,0
300,6,23127015,"Luxembourg, Gare Centrale",6933.0,0,,59,0,0
300,6,23127087,"Luxembourg, Gare Centrale",6934.0,0,,59,0,0
300,6,23127014,"Luxembourg, Gare Centrale",6935.0,0,,59,0,0
300,6,23127086,"Luxembourg, Gare Centrale",6936.0,0,,59,0,0
300,6,23127085,"Luxembourg, Gare Centrale",6937.0,0,,59,0,0
300,6,23127084,"Luxembourg, Gare Centrale",6938.0,0,,59,0,0
300,6,23127083,"Luxembourg, Gare Centrale",6939.0,0,,59,0,0
300,6,23127082,"Luxembourg, Gare Centrale",6940.0,0,,59,0,0
300,6,23127081,"Luxembourg, Gare Centrale",6941.0,0,,59,0,0
300,6,23127080,"Luxembourg, Gare Centrale",6942.0,0,,59,0,0
300,6,23127013,"Luxembourg, Gare Centrale",6943.0,0,,59,0,0
300,6,23127079,"Luxembourg, Gare Centrale",6944.0,0,,59,0,0
300,6,23127012,"Luxembourg, Gare Centrale",6945.0,0,,59,0,0
300,6,23126909,"Rodange, Gare",6955.0,0,,63,0,0
300,6,23126908,"Rodange, Gare",6956.0,0,,63,0,0
300,6,23126907,"Rodange, Gare",6957.0,0,,63,0,0
300,6,23126906,"Rodange, Gare",6958.0,0,,63,0,0
300,6,23126905,"Rodange, Gare",6959.0,0,,63,0,0
300,6,23126904,"Rodange, Gare",6960.0,0,,63,0,0
300,6,23126903,"Rodange, Gare",6961.0,0,,63,0,0
300,6,23126902,"Rodange, Gare",6962.0,0,,63,0,0
300,6,23126901,"Rodange, Gare",6963.0,0,,63,0,0
300,6,23126900,"Rodange, Gare",6964.0,0,,63,0,0
300,6,23126899,"Rodange, Gare",6965.0,0,,63,0,0
300,6,23126898,"Rodange, Gare",6966.0,0,,63,0,0
300,6,23126897,"Rodange, Gare",6967.0,0,,63,0,0
300,6,23126896,"Rodange, Gare",6968.0,0,,63,0,0
300,6,23127078,"Luxembourg, Gare Centrale",6980.0,0,,59,0,0
300,6,23126560,"Longwy, Gare",86548.0,0,,89,0,0
300,6,23126543,"Luxembourg, Gare Centrale",86549.0,0,,90,0,0
300,6,23126559,"Longwy, Gare",86550.0,0,,89,0,0
300,6,23126542,"Luxembourg, Gare Centrale",86551.0,0,,90,0,0
300,6,23126558,"Longwy, Gare",86552.0,0,,89,0,0
300,6,23126541,"Luxembourg, Gare Centrale",86553.0,0,,90,0,0
300,6,23126557,"Longwy, Gare",86554.0,0,,89,0,0
300,6,23126540,"Luxembourg, Gare Centrale",86555.0,0,,90,0,0
300,6,23126556,"Longwy, Gare",86556.0,0,,89,0,0
300,6,23126539,"Luxembourg, Gare Centrale",86557.0,0,,90,0,0
300,6,23126555,"Longwy, Gare",86558.0,0,,89,0,0
300,6,23126538,"Luxembourg, Gare Centrale",86559.0,0,,90,0,0
300,6,23126554,"Longwy, Gare",86560.0,0,,89,0,0
300,6,23126537,"Luxembourg, Gare Centrale",86561.0,0,,90,0,0
300,6,23126553,"Longwy, Gare",86562.0,0,,89,0,0
300,6,23126536,"Luxembourg, Gare Centrale",86563.0,0,,90,0,0
300,6,23126552,"Longwy, Gare",86564.0,0,,89,0,0
300,6,23126535,"Luxembourg, Gare Centrale",86565.0,0,,90,0,0
300,6,23126551,"Longwy, Gare",86566.0,0,,89,0,0
300,6,23126534,"Luxembourg, Gare Centrale",86567.0,0,,90,0,0
300,6,23126550,"Longwy, Gare",86568.0,0,,89,0,0
300,6,23126533,"Luxembourg, Gare Centrale",86569.0,0,,90,0,0
300,6,23126549,"Longwy, Gare",86570.0,0,,89,0,0
300,6,23126532,"Luxembourg, Gare Centrale",86571.0,0,,90,0,0
300,6,23126548,"Longwy, Gare",86572.0,0,,89,0,0
300,6,23126531,"Luxembourg, Gare Centrale",86573.0,0,,90,0,0
300,6,23126547,"Longwy, Gare",86574.0,0,,89,0,0
300,6,23126530,"Luxembourg, Gare Centrale",86575.0,0,,90,0,0
300,6,23126546,"Longwy, Gare",86576.0,0,,89,0,0
300,6,23126529,"Luxembourg, Gare Centrale",86577.0,0,,90,0,0
300,6,23126545,"Longwy, Gare",86578.0,0,,89,0,0
300,6,23126528,"Luxembourg, Gare Centrale",86579.0,0,,90,0,0
300,6,23126544,"Longwy, Gare",86580.0,0,,89,0,0
300,6,23126527,"Luxembourg, Gare Centrale",86581.0,0,,90,0,0
299,35,23124323,"Diekirch, Gare",3505.0,0,,16,0,0
299,35,23124322,"Diekirch, Gare",3506.0,0,,16,0,0
299,35,23124321,"Diekirch, Gare",3507.0,0,,16,0,0
299,35,23124320,"Diekirch, Gare",3508.0,0,,16,0,0
299,35,23124319,"Diekirch, Gare",3509.0,0,,16,0,0
299,35,23124318,"Diekirch, Gare",3510.0,0,,16,0,0
299,35,23124317,"Diekirch, Gare",3511.0,0,,16,0,0
299,38,23124316,"Diekirch, Gare",3512.0,0,,16,0,0
299,38,23124315,"Diekirch, Gare",3513.0,0,,16,0,0
299,38,23124314,"Diekirch, Gare",3514.0,0,,16,0,0
299,38,23124313,"Diekirch, Gare",3515.0,0,,16,0,0
299,38,23124312,"Diekirch, Gare",3516.0,0,,16,0,0
299,38,23124311,"Diekirch, Gare",3517.0,0,,16,0,0
299,38,23124310,"Diekirch, Gare",3518.0,0,,16,0,0
299,38,23124309,"Diekirch, Gare",3519.0,0,,16,0,0
299,38,23124308,"Diekirch, Gare",3520.0,0,,16,0,0
299,38,23124307,"Diekirch, Gare",3521.0,0,,16,0,0
299,38,23124306,"Diekirch, Gare",3522.0,0,,16,0,0
299,38,23124305,"Diekirch, Gare",3523.0,0,,16,0,0
299,35,23124282,"Luxembourg, Gare Centrale",3529.0,0,,56,0,0
299,35,23124281,"Luxembourg, Gare Centrale",3530.0,0,,56,0,0
299,35,23124280,"Luxembourg, Gare Centrale",3531.0,0,,56,0,0
299,35,23124279,"Luxembourg, Gare Centrale",3532.0,0,,56,0,0
299,35,23124278,"Luxembourg, Gare Centrale",3533.0,0,,56,0,0
299,35,23124277,"Luxembourg, Gare Centrale",3534.0,0,,56,0,0
299,35,23124276,"Luxembourg, Gare Centrale",3535.0,0,,56,0,0
299,38,23124275,"Luxembourg, Gare Centrale",3536.0,0,,56,0,0
299,38,23124274,"Luxembourg, Gare Centrale",3537.0,0,,56,0,0
299,38,23124273,"Luxembourg, Gare Centrale",3538.0,0,,56,0,0
299,38,23124272,"Luxembourg, Gare Centrale",3539.0,0,,56,0,0
299,38,23124271,"Luxembourg, Gare Centrale",3540.0,0,,56,0,0
299,38,23124270,"Luxembourg, Gare Centrale",3541.0,0,,56,0,0
299,38,23124269,"Luxembourg, Gare Centrale",3542.0,0,,56,0,0
299,38,23124268,"Luxembourg, Gare Centrale",3543.0,0,,56,0,0
299,38,23124267,"Luxembourg, Gare Centrale",3544.0,0,,56,0,0
299,38,23124266,"Luxembourg, Gare Centrale",3545.0,0,,56,0,0
299,38,23124265,"Luxembourg, Gare Centrale",3546.0,0,,56,0,0
299,38,23124264,"Luxembourg, Gare Centrale",3547.0,0,,56,0,0
299,38,23124263,"Luxembourg, Gare Centrale",3548.0,0,,56,0,0
299,38,23124304,"Diekirch, Gare",3604.0,0,,16,0,0
299,38,23124303,"Diekirch, Gare",3605.0,0,,16,0,0
299,38,23124302,"Diekirch, Gare",3606.0,0,,16,0,0
299,38,23124301,"Diekirch, Gare",3607.0,0,,16,0,0
299,38,23124300,"Diekirch, Gare",3608.0,0,,16,0,0
299,38,23124299,"Diekirch, Gare",3609.0,0,,16,0,0
299,38,23124298,"Diekirch, Gare",3610.0,0,,16,0,0
299,38,23124297,"Diekirch, Gare",3611.0,0,,16,0,0
299,38,23124296,"Diekirch, Gare",3612.0,0,,16,0,0
299,38,23124295,"Diekirch, Gare",3613.0,0,,16,0,0
299,38,23124294,"Diekirch, Gare",3614.0,0,,16,0,0
299,38,23124293,"Diekirch, Gare",3615.0,0,,16,0,0
299,38,23124292,"Diekirch, Gare",3616.0,0,,16,0,0
299,38,23124291,"Diekirch, Gare",3617.0,0,,16,0,0
299,38,23124290,"Diekirch, Gare",3618.0,0,,16,0,0
299,38,23124289,"Diekirch, Gare",3619.0,0,,16,0,0
299,38,23124288,"Diekirch, Gare",3620.0,0,,16,0,0
299,38,23124287,"Diekirch, Gare",3621.0,0,,16,0,0
299,38,23124286,"Diekirch, Gare",3622.0,0,,16,0,0
299,38,23124285,"Diekirch, Gare",3623.0,0,,16,0,0
299,35,23124262,"Luxembourg, Gare Centrale",3629.0,0,,56,0,0
299,38,23124261,"Luxembourg, Gare Centrale",3630.0,0,,56,0,0
299,38,23124260,"Luxembourg, Gare Centrale",3631.0,0,,56,0,0
299,38,23124259,"Luxembourg, Gare Centrale",3632.0,0,,56,0,0
299,38,23124258,"Luxembourg, Gare Centrale",3633.0,0,,56,0,0
299,38,23124257,"Luxembourg, Gare Centrale",3634.0,0,,56,0,0
299,38,23124256,"Luxembourg, Gare Centrale",3635.0,0,,56,0,0
