trip_id,stop_id,stop_sequence,pickup_type,drop_off_type,stop_headsign,arrival_time,departure_time,dep_sec,arr_sec
23127470,400000098,2,0,0,,7:00:00,7:03:00,25380.0,25200.0
23127470,400000071,3,0,0,,7:21:00,7:21:00,26460.0,26460.0
23127490,200405060,0,0,0,,7:13:00,7:13:00,25980.0,25980.0
23127490,400000064,1,1,1,,7:25:00,7:25:00,26700.0,26700.0
23127490,400000098,2,0,0,,7:37:00,7:48:00,28080.0,27420.0
23127490,400000071,3,0,0,,8:06:00,8:06:00,29160.0,29160.0
23127459,400000098,0,0,0,,7:28:00,7:28:00,26880.0,26880.0
23127459,400000064,1,1,1,,7:37:00,7:37:00,27420.0,27420.0
23127459,220102018,2,0,0,,7:40:00,7:41:00,27660.0,27600.0
23127459,200304014,3,0,0,,7:48:00,7:50:00,28200.0,28080.0
23127459,200405060,4,0,0,,7:54:00,7:54:00,28440.0,28440.0
23127458,400000098,0,0,0,,7:58:00,7:58:00,28680.0,28680.0
23127458,400000064,1,1,1,,8:07:00,8:07:00,29220.0,29220.0
23127458,220102018,2,0,0,,8:10:00,8:11:00,29460.0,29400.0
23127458,200304014,3,0,0,,8:18:00,8:20:00,30000.0,29880.0
23127458,200405060,4,0,0,,8:24:00,8:24:00,30240.0,30240.0
23127442,400000098,0,0,0,,8:27:00,8:27:00,30420.0,30420.0
23127442,400000064,1,1,1,,8:37:00,8:37:00,31020.0,31020.0
23127442,220102018,2,0,0,,8:40:00,8:41:00,31260.0,31200.0
23127442,200304014,3,0,0,,8:48:00,8:50:00,31800.0,31680.0
23127442,200405060,4,0,0,,8:54:00,8:54:00,32040.0,32040.0
23127437,400000098,0,0,0,,8:57:00,8:57:00,32220.0,32220.0
23127328,400000098,4,0,0,,6:54:00,7:00:00,25200.0,24840.0
23127328,400000071,5,0,0,,7:27:00,7:27:00,26820.0,26820.0
23127325,200405060,0,0,0,,7:08:00,7:08:00,25680.0,25680.0
23127325,200304014,1,0,0,,7:11:00,7:13:00,25980.0,25860.0
23127325,220102018,2,0,0,,7:20:00,7:21:00,26460.0,26400.0
23127325,400000064,3,1,1,,7:24:00,7:24:00,26640.0,26640.0
23127325,400000098,4,0,0,,7:33:00,7:34:00,27240.0,27180.0
23127325,400000071,5,0,0,,7:57:00,7:57:00,28620.0,28620.0
23127274,400000071,5,0,0,,7:13:00,7:13:00,25980.0,25980.0
23127273,200405060,4,0,0,,7:03:00,7:03:00,25380.0,25380.0
23127263,400000024,3,0,0,,7:04:00,7:05:00,25500.0,25440.0
23127263,400000098,4,0,0,,7:11:00,7:16:00,26160.0,25860.0
23127263,400000071,5,0,0,,7:44:00,7:44:00,27840.0,27840.0
23127454,400000064,1,1,1,,7:07:00,7:07:00,25620.0,25620.0
23127454,220102018,2,0,0,,7:10:00,7:11:00,25860.0,25800.0
23127454,200304014,3,0,0,,7:18:00,7:20:00,26400.0,26280.0
23127454,200405060,4,0,0,,7:24:00,7:24:00,26640.0,26640.0
23127292,400000098,0,0,0,,7:18:00,7:18:00,26280.0,26280.0
23127292,400000024,1,0,0,,7:24:00,7:25:00,26700.0,26640.0
23127292,400000064,2,1,1,,7:31:00,7:31:00,27060.0,27060.0
23127292,220102018,3,0,0,,7:34:00,7:36:00,27360.0,27240.0
23127292,200405060,4,0,0,,7:48:00,7:48:00,28080.0,28080.0
23127262,400000098,0,0,0,,7:48:00,7:48:00,28080.0,28080.0
23127262,400000024,1,0,0,,7:54:00,7:55:00,28500.0,28440.0
23127262,400000064,2,1,1,,8:01:00,8:01:00,28860.0,28860.0
23127262,220102018,3,0,0,,8:04:00,8:05:00,29100.0,29040.0
23127262,200405060,4,0,0,,8:15:00,8:15:00,29700.0,29700.0
23127251,200405060,0,0,0,,7:44:00,7:44:00,27840.0,27840.0
23127251,220102018,1,0,0,,7:55:00,7:56:00,28560.0,28500.0
23127251,400000064,2,1,1,,7:59:00,7:59:00,28740.0,28740.0
23127251,400000024,3,0,0,,8:04:00,8:05:00,29100.0,29040.0
23127251,400000098,4,0,0,,8:11:00,8:14:00,29640.0,29460.0
23127251,400000071,5,0,0,,8:44:00,8:44:00,31440.0,31440.0
23127250,400000098,0,0,0,,8:18:00,8:18:00,29880.0,29880.0
23127250,400000024,1,0,0,,8:25:00,8:26:00,30360.0,30300.0
23127250,400000064,2,1,1,,8:31:00,8:31:00,30660.0,30660.0
23127250,220102018,3,0,0,,8:34:00,8:35:00,30900.0,30840.0
23127250,200405060,4,0,0,,8:45:00,8:45:00,31500.0,31500.0
23127241,200405060,0,0,0,,8:08:00,8:08:00,29280.0,29280.0
23127241,200304014,1,0,0,,8:11:00,8:13:00,29580.0,29460.0
23127241,220102018,2,0,0,,8:20:00,8:21:00,30060.0,30000.0
23127241,400000064,3,1,1,,8:24:00,8:24:00,30240.0,30240.0
23127241,400000098,4,0,0,,8:33:00,8:34:00,30840.0,30780.0
23127261,400000098,0,0,0,,8:48:00,8:48:00,31680.0,31680.0
23127261,400000024,1,0,0,,8:54:00,8:55:00,32100.0,32040.0
23127240,200405060,0,0,0,,8:15:00,8:15:00,29700.0,29700.0
23127240,220102018,1,0,0,,8:25:00,8:26:00,30360.0,30300.0
23127240,400000064,2,1,1,,8:29:00,8:29:00,30540.0,30540.0
23127240,400000024,3,0,0,,8:34:00,8:35:00,30900.0,30840.0
23127240,400000098,4,0,0,,8:41:00,8:41:00,31260.0,31260.0
23127238,200405060,0,0,0,,8:39:00,8:39:00,31140.0,31140.0
23127238,200304014,1,0,0,,8:42:00,8:43:00,31380.0,31320.0
23127238,220102018,2,0,0,,8:50:00,8:51:00,31860.0,31800.0
23127238,400000064,3,1,1,,8:54:00,8:54:00,32040.0,32040.0
23127194,220102018,1,0,0,,7:07:00,7:10:00,25800.0,25620.0
23127194,400000064,2,1,1,,7:13:00,7:13:00,25980.0,25980.0
23127194,400000024,3,0,0,,7:18:00,7:19:00,26340.0,26280.0
23127194,400000098,4,0,0,,7:25:00,7:25:00,26700.0,26700.0
23127269,400000098,0,0,0,,7:06:00,7:06:00,25560.0,25560.0
23127269,400000024,1,0,0,,7:12:00,7:13:00,25980.0,25920.0
23127269,400000064,2,1,1,,7:18:00,7:18:00,26280.0,26280.0
23127269,220102018,3,0,0,,7:21:00,7:22:00,26520.0,26460.0
23127269,200405060,4,0,0,,7:33:00,7:33:00,27180.0,27180.0
23127190,400000098,0,0,0,,7:36:00,7:36:00,27360.0,27360.0
23127190,400000024,1,0,0,,7:42:00,7:43:00,27780.0,27720.0
23127190,400000064,2,1,1,,7:48:00,7:48:00,28080.0,28080.0
23127190,220102018,3,0,0,,7:51:00,7:53:00,28380.0,28260.0
23127190,200405060,4,0,0,,8:06:00,8:06:00,29160.0,29160.0
23127268,400000098,0,0,0,,8:06:00,8:06:00,29160.0,29160.0
23127268,400000024,1,0,0,,8:12:00,8:13:00,29580.0,29520.0
23127268,400000064,2,1,1,,8:18:00,8:18:00,29880.0,29880.0
23127268,220102018,3,0,0,,8:21:00,8:22:00,30120.0,30060.0
23127268,200405060,4,0,0,,8:33:00,8:33:00,30780.0,30780.0
23127179,160904011,14,0,0,,7:02:00,7:03:00,25380.0,25320.0
23127179,140701022,15,0,0,,7:13:00,7:15:00,26100.0,25980.0
23127179,140304002,16,0,0,,7:23:00,7:24:00,26640.0,26580.0
23127179,120603003,17,0,0,,7:28:00,7:30:00,27000.0,26880.0
23127179,120606005,18,0,0,,7:34:00,7:35:00,27300.0,27240.0
23127179,110109004,19,0,0,,7:38:00,7:39:00,27540.0,27480.0
23127179,110101016,20,0,0,,7:44:00,7:46:00,27960.0,27840.0
23127179,110606008,21,0,0,,7:54:00,7:54:00,28440.0,28440.0
23127178,220201021,3,0,0,,7:00:00,7:01:00,25260.0,25200.0
23127178,220401002,4,0,0,,7:08:00,7:09:00,25740.0,25680.0
23127178,220402046,5,0,0,,7:13:00,7:15:00,26100.0,25980.0
23127178,221401002,6,0,0,,7:17:00,7:18:00,26280.0,26220.0
23127178,220105006,7,0,0,,7:21:00,7:22:00,26520.0,26460.0
23127178,220102018,8,0,0,,7:26:00,7:27:00,26820.0,26760.0
23127178,200304014,9,0,0,,7:35:00,7:36:00,27360.0,27300.0
23127178,200405060,10,0,0,,7:39:00,7:44:00,27840.0,27540.0
23127178,200417051,11,0,0,,7:47:00,7:48:00,28080.0,28020.0
23127178,200409015,12,0,0,,7:50:00,7:51:00,28260.0,28200.0
23127178,201004001,13,0,0,,7:53:00,7:54:00,28440.0,28380.0
23127178,160904011,14,0,0,,8:02:00,8:03:00,28980.0,28920.0
23127178,140701022,15,0,0,,8:13:00,8:15:00,29700.0,29580.0
23127178,140304002,16,0,0,,8:23:00,8:24:00,30240.0,30180.0
23127178,120603003,17,0,0,,8:28:00,8:30:00,30600.0,30480.0
23127178,120606005,18,0,0,,8:34:00,8:35:00,30900.0,30840.0
23127178,110109004,19,0,0,,8:38:00,8:39:00,31140.0,31080.0
23127178,110101016,20,0,0,,8:44:00,8:46:00,31560.0,31440.0
23127178,110606008,21,0,0,,8:54:00,8:54:00,32040.0,32040.0
23127177,220903011,0,0,0,,7:50:00,7:50:00,28200.0,28200.0
23127177,220901011,1,0,0,,7:52:00,7:52:00,28320.0,28320.0
23127177,220902007,2,0,0,,7:54:00,7:55:00,28500.0,28440.0
23127177,220201021,3,0,0,,8:00:00,8:01:00,28860.0,28800.0
23127177,220401002,4,0,0,,8:08:00,8:09:00,29340.0,29280.0
23127177,220402046,5,0,0,,8:13:00,8:15:00,29700.0,29580.0
23127177,221401002,6,0,0,,8:17:00,8:18:00,29880.0,29820.0
23127177,220105006,7,0,0,,8:21:00,8:22:00,30120.0,30060.0
23127177,220102018,8,0,0,,8:26:00,8:27:00,30420.0,30360.0
23127177,200304014,9,0,0,,8:35:00,8:36:00,30960.0,30900.0
23127177,200405060,10,0,0,,8:39:00,8:44:00,31440.0,31140.0
23127177,200417051,11,0,0,,8:47:00,8:48:00,31680.0,31620.0
23127177,200409015,12,0,0,,8:50:00,8:51:00,31860.0,31800.0
23127177,201004001,13,0,0,,8:53:00,8:54:00,32040.0,31980.0
23127176,220903011,0,0,0,,8:50:00,8:50:00,31800.0,31800.0
23127176,220901011,1,0,0,,8:52:00,8:52:00,31920.0,31920.0
23127176,220902007,2,0,0,,8:54:00,8:55:00,32100.0,32040.0
23126964,220902007,19,0,0,,7:04:00,7:05:00,25500.0,25440.0
23126964,220901011,20,0,0,,7:07:00,7:07:00,25620.0,25620.0
23126964,220903011,21,0,0,,7:10:00,7:10:00,25800.0,25800.0
23126963,201004001,8,0,0,,7:04:00,7:04:00,25440.0,25440.0
23126963,200409015,9,0,0,,7:08:00,7:08:00,25680.0,25680.0
23126963,200417051,10,0,0,,7:10:00,7:11:00,25860.0,25800.0
23126963,200405060,11,0,0,,7:15:00,7:20:00,26400.0,26100.0
23126963,200304014,12,0,0,,7:23:00,7:24:00,26640.0,26580.0
23126963,220102018,13,0,0,,7:32:00,7:34:00,27240.0,27120.0
23126963,220105006,14,0,0,,7:38:00,7:39:00,27540.0,27480.0
23126963,221401002,15,0,0,,7:41:00,7:42:00,27720.0,27660.0
23126963,220402046,16,0,0,,7:45:00,7:47:00,28020.0,27900.0
23126963,220401002,17,0,0,,7:50:00,7:52:00,28320.0,28200.0
23126963,220201021,18,0,0,,7:58:00,7:59:00,28740.0,28680.0
23126963,220902007,19,0,0,,8:04:00,8:05:00,29100.0,29040.0
23126963,220901011,20,0,0,,8:07:00,8:07:00,29220.0,29220.0
23126963,220903011,21,0,0,,8:10:00,8:10:00,29400.0,29400.0
23126962,110606008,0,0,0,,7:05:00,7:05:00,25500.0,25500.0
23126962,110101016,1,0,0,,7:12:00,7:14:00,26040.0,25920.0
23126962,110109004,2,0,0,,7:19:00,7:20:00,26400.0,26340.0
23126962,120606005,3,0,0,,7:23:00,7:24:00,26640.0,26580.0
23126962,120603003,4,0,0,,7:28:00,7:31:00,27060.0,26880.0
23126962,140304002,5,0,0,,7:34:00,7:35:00,27300.0,27240.0
23126962,140701022,6,0,0,,7:44:00,7:46:00,27960.0,27840.0
23126962,160904011,7,0,0,,7:55:00,7:56:00,28560.0,28500.0
23126962,201004001,8,0,0,,8:04:00,8:04:00,29040.0,29040.0
23126962,200409015,9,0,0,,8:08:00,8:08:00,29280.0,29280.0
23126962,200417051,10,0,0,,8:10:00,8:11:00,29460.0,29400.0
23126962,200405060,11,0,0,,8:15:00,8:20:00,30000.0,29700.0
23126962,200304014,12,0,0,,8:23:00,8:24:00,30240.0,30180.0
23126962,220102018,13,0,0,,8:32:00,8:34:00,30840.0,30720.0
23126962,220105006,14,0,0,,8:38:00,8:39:00,31140.0,31080.0
23126962,221401002,15,0,0,,8:41:00,8:42:00,31320.0,31260.0
23126962,220402046,16,0,0,,8:45:00,8:47:00,31620.0,31500.0
23126962,220401002,17,0,0,,8:50:00,8:52:00,31920.0,31800.0
23126962,220201021,18,0,0,,8:58:00,8:59:00,32340.0,32280.0
23126961,110606008,0,0,0,,8:05:00,8:05:00,29100.0,29100.0
23126961,110101016,1,0,0,,8:12:00,8:14:00,29640.0,29520.0
23126961,110109004,2,0,0,,8:19:00,8:20:00,30000.0,29940.0
23126961,120606005,3,0,0,,8:23:00,8:24:00,30240.0,30180.0
23126961,120603003,4,0,0,,8:28:00,8:31:00,30660.0,30480.0
23126961,140304002,5,0,0,,8:34:00,8:35:00,30900.0,30840.0
23126961,140701022,6,0,0,,8:44:00,8:46:00,31560.0,31440.0
23126961,160904011,7,0,0,,8:55:00,8:56:00,32160.0,32100.0
23126726,120603003,0,0,0,,7:03:00,7:03:00,25380.0,25380.0
23126726,120913002,1,0,0,,7:11:00,7:11:00,25860.0,25860.0
23126726,120903020,2,0,0,,7:15:00,7:15:00,26100.0,26100.0
23126725,120603003,0,0,0,,8:03:00,8:03:00,28980.0,28980.0
23126725,120913002,1,0,0,,8:11:00,8:11:00,29460.0,29460.0
23126725,120903020,2,0,0,,8:15:00,8:15:00,29700.0,29700.0
23126702,120903020,0,0,0,,7:16:00,7:16:00,26160.0,26160.0
23126702,120913002,1,0,0,,7:18:00,7:19:00,26340.0,26280.0
23126702,120603003,2,0,0,,7:28:00,7:28:00,26880.0,26880.0
23126701,120903020,0,0,0,,8:16:00,8:16:00,29760.0,29760.0
23126701,120913002,1,0,0,,8:18:00,8:19:00,29940.0,29880.0
23126701,120603003,2,0,0,,8:28:00,8:28:00,30480.0,30480.0
23126634,120603003,0,0,0,,7:33:00,7:33:00,27180.0,27180.0
23126634,120604001,1,0,0,,7:38:00,7:38:00,27480.0,27480.0
23126634,120903020,2,0,0,,7:45:00,7:45:00,27900.0,27900.0
23126633,120603003,0,0,0,,8:33:00,8:33:00,30780.0,30780.0
23126633,120604001,1,0,0,,8:38:00,8:38:00,31080.0,31080.0
23126633,120903020,2,0,0,,8:45:00,8:45:00,31500.0,31500.0
23126582,120903020,0,0,0,,7:46:00,7:46:00,27960.0,27960.0
23126582,120604001,1,0,0,,7:51:00,7:52:00,28320.0,28260.0
23126582,120603003,2,0,0,,7:58:00,7:58:00,28680.0,28680.0
23126581,120903020,0,0,0,,8:46:00,8:46:00,31560.0,31560.0
23126581,120604001,1,0,0,,8:51:00,8:52:00,31920.0,31860.0
23126581,120603003,2,0,0,,8:58:00,8:58:00,32280.0,32280.0
23126806,500000079,0,0,0,,7:36:00,7:36:00,27360.0,27360.0
23126806,500000084,1,0,0,,7:38:00,7:39:00,27540.0,27480.0
23126806,500000028,2,0,0,,7:44:00,7:45:00,27900.0,27840.0
23126806,500000019,3,0,0,,7:48:00,7:49:00,28140.0,28080.0
23126806,500000081,4,1,1,,7:52:00,7:52:00,28320.0,28320.0
23126806,180703009,5,0,0,,7:53:00,7:54:00,28440.0,28380.0
23126806,200601016,6,0,0,,8:15:00,8:16:00,29760.0,29700.0
23126806,200405060,7,0,0,,8:23:00,8:23:00,30180.0,30180.0
23126805,500000079,0,0,0,,8:36:00,8:36:00,30960.0,30960.0
23126805,500000084,1,0,0,,8:38:00,8:39:00,31140.0,31080.0
23126805,500000028,2,0,0,,8:44:00,8:45:00,31500.0,31440.0
23126805,500000019,3,0,0,,8:48:00,8:49:00,31740.0,31680.0
23126805,500000081,4,1,1,,8:52:00,8:52:00,31920.0,31920.0
23126805,180703009,5,0,0,,8:53:00,8:54:00,32040.0,31980.0
23126775,500000084,6,0,0,,7:01:00,7:02:00,25320.0,25260.0
23126775,500000079,7,0,0,,7:05:00,7:05:00,25500.0,25500.0
23126770,200405060,0,0,0,,7:33:00,7:33:00,27180.0,27180.0
23126770,200601016,1,0,0,,7:39:00,7:40:00,27600.0,27540.0
23126770,180703009,2,0,0,,8:02:00,8:04:00,29040.0,28920.0
23126770,500000081,3,1,1,,8:05:00,8:05:00,29100.0,29100.0
23126770,500000019,4,0,0,,8:08:00,8:09:00,29340.0,29280.0
23126770,500000028,5,0,0,,8:12:00,8:13:00,29580.0,29520.0
23126770,500000084,6,0,0,,8:19:00,8:20:00,30000.0,29940.0
23126770,500000079,7,0,0,,8:23:00,8:23:00,30180.0,30180.0
23126769,200405060,0,0,0,,8:33:00,8:33:00,30780.0,30780.0
23126769,200601016,1,0,0,,8:39:00,8:40:00,31200.0,31140.0
23126792,200601016,6,0,0,,7:15:00,7:16:00,26160.0,26100.0
23126792,200405060,7,0,0,,7:23:00,7:23:00,26580.0,26580.0
23126682,220102018,5,0,0,,7:03:00,7:04:00,25440.0,25380.0
23126682,200304014,6,0,0,,7:12:00,7:14:00,26040.0,25920.0
23126682,200405060,7,0,0,,7:18:00,7:18:00,26280.0,26280.0
23126653,200405060,3,0,0,,6:58:00,7:03:00,25380.0,25080.0
23126653,200304014,4,0,0,,7:06:00,7:07:00,25620.0,25560.0
23126653,221101001,5,0,0,,7:12:00,7:13:00,25980.0,25920.0
23126653,220102018,6,0,0,,7:17:00,7:18:00,26280.0,26220.0
23126653,220105006,7,0,0,,7:22:00,7:23:00,26580.0,26520.0
23126653,221401002,8,0,0,,7:25:00,7:26:00,26760.0,26700.0
23126653,220402046,9,0,0,,7:29:00,7:31:00,27060.0,26940.0
23126653,220401002,10,0,0,,7:34:00,7:36:00,27360.0,27240.0
23126653,221301023,11,0,0,,7:37:00,7:38:00,27480.0,27420.0
23126653,221301002,12,0,0,,7:39:00,7:40:00,27600.0,27540.0
23126653,221301010,13,0,0,,7:42:00,7:43:00,27780.0,27720.0
23126653,220201032,14,0,0,,7:45:00,7:46:00,27960.0,27900.0
23126653,220201021,15,0,0,,7:48:00,7:50:00,28200.0,28080.0
23126653,220203006,16,0,0,,7:51:00,7:52:00,28320.0,28260.0
23126653,220902007,17,0,0,,7:56:00,7:56:00,28560.0,28560.0
23126652,160904011,0,0,0,,7:37:00,7:37:00,27420.0,27420.0
23126652,200409015,1,0,0,,7:48:00,7:50:00,28200.0,28080.0
23126652,200417051,2,0,0,,7:52:00,7:54:00,28440.0,28320.0
23126652,200405060,3,0,0,,7:58:00,8:03:00,28980.0,28680.0
23126652,200304014,4,0,0,,8:06:00,8:07:00,29220.0,29160.0
23126652,221101001,5,0,0,,8:12:00,8:13:00,29580.0,29520.0
23126652,220102018,6,0,0,,8:17:00,8:18:00,29880.0,29820.0
23126652,220105006,7,0,0,,8:22:00,8:23:00,30180.0,30120.0
23126652,221401002,8,0,0,,8:25:00,8:26:00,30360.0,30300.0
23126652,220402046,9,0,0,,8:29:00,8:31:00,30660.0,30540.0
23126652,220401002,10,0,0,,8:34:00,8:36:00,30960.0,30840.0
23126652,221301023,11,0,0,,8:37:00,8:38:00,31080.0,31020.0
23126652,221301002,12,0,0,,8:39:00,8:40:00,31200.0,31140.0
23126652,221301010,13,0,0,,8:42:00,8:43:00,31380.0,31320.0
23126652,220201032,14,0,0,,8:45:00,8:46:00,31560.0,31500.0
23126652,220201021,15,0,0,,8:48:00,8:50:00,31800.0,31680.0
23126652,220203006,16,0,0,,8:51:00,8:52:00,31920.0,31860.0
23126652,220902007,17,0,0,,8:56:00,8:56:00,32160.0,32160.0
23126651,160904011,0,0,0,,8:37:00,8:37:00,31020.0,31020.0
23126651,200409015,1,0,0,,8:48:00,8:50:00,31800.0,31680.0
23126651,200417051,2,0,0,,8:52:00,8:54:00,32040.0,31920.0
23126617,200405060,14,0,0,,7:00:00,7:06:00,25560.0,25200.0
23126617,200417051,15,0,0,,7:09:00,7:11:00,25860.0,25740.0
23126617,200409015,16,0,0,,7:13:00,7:15:00,26100.0,25980.0
23126617,160904011,17,0,0,,7:25:00,7:25:00,26700.0,26700.0
23126616,220902007,0,0,0,,7:07:00,7:07:00,25620.0,25620.0
23126616,220203006,1,0,0,,7:10:00,7:11:00,25860.0,25800.0
23126616,220201021,2,0,0,,7:13:00,7:14:00,26040.0,25980.0
23126616,220201032,3,0,0,,7:15:00,7:16:00,26160.0,26100.0
23126616,221301010,4,0,0,,7:19:00,7:20:00,26400.0,26340.0
23126616,221301002,5,0,0,,7:22:00,7:22:00,26520.0,26520.0
23126616,221301023,6,0,0,,7:24:00,7:24:00,26640.0,26640.0
23126616,220401002,7,0,0,,7:26:00,7:27:00,26820.0,26760.0
23126616,220402046,8,0,0,,7:31:00,7:32:00,27120.0,27060.0
23126616,221401002,9,0,0,,7:35:00,7:36:00,27360.0,27300.0
23126616,220105006,10,0,0,,7:39:00,7:40:00,27600.0,27540.0
23126616,220102018,11,0,0,,7:44:00,7:45:00,27900.0,27840.0
23126616,221101001,12,0,0,,7:48:00,7:49:00,28140.0,28080.0
23126616,200304014,13,0,0,,7:55:00,7:56:00,28560.0,28500.0
23126616,200405060,14,0,0,,8:00:00,8:06:00,29160.0,28800.0
23126616,200417051,15,0,0,,8:09:00,8:11:00,29460.0,29340.0
23126616,200409015,16,0,0,,8:13:00,8:15:00,29700.0,29580.0
23126616,160904011,17,0,0,,8:25:00,8:25:00,30300.0,30300.0
23126615,220902007,0,0,0,,8:07:00,8:07:00,29220.0,29220.0
23126615,220203006,1,0,0,,8:10:00,8:11:00,29460.0,29400.0
23126615,220201021,2,0,0,,8:13:00,8:14:00,29640.0,29580.0
23126615,220201032,3,0,0,,8:15:00,8:16:00,29760.0,29700.0
23126615,221301010,4,0,0,,8:19:00,8:20:00,30000.0,29940.0
23126615,221301002,5,0,0,,8:22:00,8:22:00,30120.0,30120.0
23126615,221301023,6,0,0,,8:24:00,8:24:00,30240.0,30240.0
23126615,220401002,7,0,0,,8:26:00,8:27:00,30420.0,30360.0
23126615,220402046,8,0,0,,8:31:00,8:32:00,30720.0,30660.0
23126615,221401002,9,0,0,,8:35:00,8:36:00,30960.0,30900.0
23126615,220105006,10,0,0,,8:39:00,8:40:00,31200.0,31140.0
23126615,220102018,11,0,0,,8:44:00,8:45:00,31500.0,31440.0
23126615,221101001,12,0,0,,8:48:00,8:49:00,31740.0,31680.0
23126615,200304014,13,0,0,,8:55:00,8:56:00,32160.0,32100.0
23127016,200304014,9,0,0,,7:07:00,7:08:00,25680.0,25620.0
23127016,200405060,10,0,0,,7:12:00,7:12:00,25920.0,25920.0
23127015,220903011,0,0,0,,7:20:00,7:20:00,26400.0,26400.0
23127015,220901011,1,0,0,,7:22:00,7:22:00,26520.0,26520.0
23127015,220902007,2,0,0,,7:24:00,7:25:00,26700.0,26640.0
23127015,220201021,3,0,0,,7:30:00,7:31:00,27060.0,27000.0
23127015,220401002,4,0,0,,7:38:00,7:39:00,27540.0,27480.0
23127015,220402046,5,0,0,,7:43:00,7:45:00,27900.0,27780.0
23127015,221401002,6,0,0,,7:47:00,7:48:00,28080.0,28020.0
23127015,220105006,7,0,0,,7:51:00,7:52:00,28320.0,28260.0
23127015,220102018,8,0,0,,7:56:00,7:58:00,28680.0,28560.0
23127015,200304014,9,0,0,,8:07:00,8:08:00,29280.0,29220.0
23127015,200405060,10,0,0,,8:12:00,8:12:00,29520.0,29520.0
23127087,220903011,0,0,0,,8:20:00,8:20:00,30000.0,30000.0
23127087,220901011,1,0,0,,8:22:00,8:22:00,30120.0,30120.0
23127087,220902007,2,0,0,,8:24:00,8:25:00,30300.0,30240.0
23127087,220201021,3,0,0,,8:30:00,8:31:00,30660.0,30600.0
23127087,220401002,4,0,0,,8:38:00,8:39:00,31140.0,31080.0
23127087,220402046,5,0,0,,8:43:00,8:45:00,31500.0,31380.0
23127087,221401002,6,0,0,,8:47:00,8:48:00,31680.0,31620.0
23127087,220105006,7,0,0,,8:51:00,8:52:00,31920.0,31860.0
23127087,220102018,8,0,0,,8:56:00,8:57:00,32220.0,32160.0
23126908,220102018,2,0,0,,7:02:00,7:04:00,25440.0,25320.0
23126908,220105006,3,0,0,,7:08:00,7:09:00,25740.0,25680.0
23126908,221401002,4,0,0,,7:11:00,7:12:00,25920.0,25860.0
23126908,220402046,5,0,0,,7:15:00,7:17:00,26220.0,26100.0
23126908,220401002,6,0,0,,7:20:00,7:22:00,26520.0,26400.0
23126908,220201021,7,0,0,,7:28:00,7:29:00,26940.0,26880.0
23126908,220902007,8,0,0,,7:34:00,7:35:00,27300.0,27240.0
23126908,220901011,9,0,0,,7:37:00,7:37:00,27420.0,27420.0
23126908,220903011,10,0,0,,7:40:00,7:40:00,27600.0,27600.0
23126907,200405060,0,0,0,,7:50:00,7:50:00,28200.0,28200.0
23126907,200304014,1,0,0,,7:53:00,7:54:00,28440.0,28380.0
23126907,220102018,2,0,0,,8:02:00,8:04:00,29040.0,28920.0
23126907,220105006,3,0,0,,8:08:00,8:09:00,29340.0,29280.0
23126907,221401002,4,0,0,,8:11:00,8:12:00,29520.0,29460.0
23126907,220402046,5,0,0,,8:15:00,8:17:00,29820.0,29700.0
23126907,220401002,6,0,0,,8:20:00,8:22:00,30120.0,30000.0
23126907,220201021,7,0,0,,8:28:00,8:29:00,30540.0,30480.0
23126907,220902007,8,0,0,,8:34:00,8:35:00,30900.0,30840.0
23126907,220901011,9,0,0,,8:37:00,8:37:00,31020.0,31020.0
23126907,220903011,10,0,0,,8:40:00,8:40:00,31200.0,31200.0
23126906,200405060,0,0,0,,8:50:00,8:50:00,31800.0,31800.0
23126906,200304014,1,0,0,,8:53:00,8:54:00,32040.0,31980.0
23126541,220903011,2,0,0,,6:58:00,7:00:00,25200.0,25080.0
23126541,220902007,3,0,0,,7:03:00,7:04:00,25440.0,25380.0
23126541,190101027,4,0,0,,7:07:00,7:09:00,25740.0,25620.0
23126541,190301004,5,0,0,,7:13:00,7:15:00,26100.0,25980.0
23126541,200415014,6,0,0,,7:22:00,7:24:00,26640.0,26520.0
23126541,200405060,7,0,0,,7:27:00,7:27:00,26820.0,26820.0
23126557,220903011,5,0,0,,7:01:00,7:02:00,25320.0,25260.0
23126557,400000053,6,1,1,,7:05:00,7:05:00,25500.0,25500.0
23126557,400000070,7,0,0,,7:09:00,7:09:00,25740.0,25740.0
23126540,400000070,0,0,0,,7:20:00,7:20:00,26400.0,26400.0
23126540,400000053,1,1,1,,7:25:00,7:25:00,26700.0,26700.0
23126540,220903011,2,0,0,,7:28:00,7:30:00,27000.0,26880.0
23126540,220902007,3,0,0,,7:33:00,7:34:00,27240.0,27180.0
23126540,190101027,4,0,0,,7:37:00,7:39:00,27540.0,27420.0
23126540,190301004,5,0,0,,7:43:00,7:45:00,27900.0,27780.0
23126540,200415014,6,0,0,,7:52:00,7:54:00,28440.0,28320.0
23126540,200405060,7,0,0,,7:57:00,7:57:00,28620.0,28620.0
23126556,200405060,0,0,0,,7:04:00,7:04:00,25440.0,25440.0
23126556,200415014,1,0,0,,7:06:00,7:07:00,25620.0,25560.0
23126556,190301004,2,0,0,,7:14:00,7:16:00,26160.0,26040.0
23126556,190101027,3,0,0,,7:20:00,7:21:00,26460.0,26400.0
23126556,220902007,4,0,0,,7:24:00,7:27:00,26820.0,26640.0
